nombre_pdv;PRODUCTO  1;PRODUCTO  10;PRODUCTO  100;PRODUCTO  101;PRODUCTO  102;PRODUCTO  103;PRODUCTO  104;PRODUCTO  105;PRODUCTO  106;PRODUCTO  107;PRODUCTO  108;PRODUCTO  109;PRODUCTO  11;PRODUCTO  110;PRODUCTO  111;PRODUCTO  112;PRODUCTO  113;PRODUCTO  114;PRODUCTO  115;PRODUCTO  116;PRODUCTO  117;PRODUCTO  118;PRODUCTO  119;PRODUCTO  12;PRODUCTO  120;PRODUCTO  121;PRODUCTO  122;PRODUCTO  123;PRODUCTO  124;PRODUCTO  125;PRODUCTO  126;PRODUCTO  127;PRODUCTO  128;PRODUCTO  129;PRODUCTO  13;PRODUCTO  130;PRODUCTO  131;PRODUCTO  132;PRODUCTO  133;PRODUCTO  134;PRODUCTO  135;PRODUCTO  136;PRODUCTO  137;PRODUCTO  138;PRODUCTO  139;PRODUCTO  14;PRODUCTO  140;PRODUCTO  141;PRODUCTO  142;PRODUCTO  143;PRODUCTO  144;PRODUCTO  145;PRODUCTO  146;PRODUCTO  147;PRODUCTO  149;PRODUCTO  15;PRODUCTO  150;PRODUCTO  151;PRODUCTO  152;PRODUCTO  153;PRODUCTO  154;PRODUCTO  155;PRODUCTO  156;PRODUCTO  157;PRODUCTO  158;PRODUCTO  159;PRODUCTO  16;PRODUCTO  161;PRODUCTO  162;PRODUCTO  163;PRODUCTO  164;PRODUCTO  165;PRODUCTO  166;PRODUCTO  167;PRODUCTO  168;PRODUCTO  169;PRODUCTO  17;PRODUCTO  170;PRODUCTO  171;PRODUCTO  172;PRODUCTO  173;PRODUCTO  174;PRODUCTO  175;PRODUCTO  176;PRODUCTO  177;PRODUCTO  178;PRODUCTO  179;PRODUCTO  18;PRODUCTO  180;PRODUCTO  181;PRODUCTO  182;PRODUCTO  183;PRODUCTO  184;PRODUCTO  185;PRODUCTO  186;PRODUCTO  187;PRODUCTO  188;PRODUCTO  189;PRODUCTO  19;PRODUCTO  190;PRODUCTO  191;PRODUCTO  192;PRODUCTO  193;PRODUCTO  194;PRODUCTO  195;PRODUCTO  196;PRODUCTO  197;PRODUCTO  198;PRODUCTO  199;PRODUCTO  2;PRODUCTO  20;PRODUCTO  200;PRODUCTO  201;PRODUCTO  202;PRODUCTO  203;PRODUCTO  204;PRODUCTO  205;PRODUCTO  206;PRODUCTO  207;PRODUCTO  208;PRODUCTO  209;PRODUCTO  21;PRODUCTO  210;PRODUCTO  211;PRODUCTO  212;PRODUCTO  213;PRODUCTO  214;PRODUCTO  215;PRODUCTO  216;PRODUCTO  217;PRODUCTO  218;PRODUCTO  219;PRODUCTO  22;PRODUCTO  220;PRODUCTO  221;PRODUCTO  222;PRODUCTO  223;PRODUCTO  224;PRODUCTO  23;PRODUCTO  24;PRODUCTO  25;PRODUCTO  26;PRODUCTO  262;PRODUCTO  267;PRODUCTO  268;PRODUCTO  27;PRODUCTO  277;PRODUCTO  28;PRODUCTO  282;PRODUCTO  283;PRODUCTO  284;PRODUCTO  29;PRODUCTO  3;PRODUCTO  30;PRODUCTO  300;PRODUCTO  301;PRODUCTO  303;PRODUCTO  304;PRODUCTO  306;PRODUCTO  307;PRODUCTO  308;PRODUCTO  309;PRODUCTO  31;PRODUCTO  311;PRODUCTO  312;PRODUCTO  313;PRODUCTO  314;PRODUCTO  315;PRODUCTO  316;PRODUCTO  317;PRODUCTO  318;PRODUCTO  319;PRODUCTO  32;PRODUCTO  320;PRODUCTO  321;PRODUCTO  322;PRODUCTO  323;PRODUCTO  324;PRODUCTO  325;PRODUCTO  327;PRODUCTO  328;PRODUCTO  329;PRODUCTO  33;PRODUCTO  330;PRODUCTO  331;PRODUCTO  332;PRODUCTO  333;PRODUCTO  334;PRODUCTO  335;PRODUCTO  336;PRODUCTO  337;PRODUCTO  338;PRODUCTO  339;PRODUCTO  34;PRODUCTO  340;PRODUCTO  341;PRODUCTO  342;PRODUCTO  343;PRODUCTO  344;PRODUCTO  345;PRODUCTO  346;PRODUCTO  347;PRODUCTO  348;PRODUCTO  349;PRODUCTO  35;PRODUCTO  350;PRODUCTO  351;PRODUCTO  352;PRODUCTO  353;PRODUCTO  354;PRODUCTO  355;PRODUCTO  356;PRODUCTO  357;PRODUCTO  358;PRODUCTO  359;PRODUCTO  36;PRODUCTO  360;PRODUCTO  361;PRODUCTO  362;PRODUCTO  363;PRODUCTO  364;PRODUCTO  365;PRODUCTO  366;PRODUCTO  367;PRODUCTO  368;PRODUCTO  369;PRODUCTO  37;PRODUCTO  370;PRODUCTO  371;PRODUCTO  372;PRODUCTO  373;PRODUCTO  374;PRODUCTO  375;PRODUCTO  376;PRODUCTO  377;PRODUCTO  378;PRODUCTO  379;PRODUCTO  38;PRODUCTO  381;PRODUCTO  383;PRODUCTO  384;PRODUCTO  388;PRODUCTO  389;PRODUCTO  39;PRODUCTO  393;PRODUCTO  395;PRODUCTO  396;PRODUCTO  397;PRODUCTO  398;PRODUCTO  399;PRODUCTO  4;PRODUCTO  40;PRODUCTO  400;PRODUCTO  401;PRODUCTO  402;PRODUCTO  403;PRODUCTO  404;PRODUCTO  405;PRODUCTO  406;PRODUCTO  407;PRODUCTO  408;PRODUCTO  409;PRODUCTO  41;PRODUCTO  410;PRODUCTO  411;PRODUCTO  412;PRODUCTO  413;PRODUCTO  414;PRODUCTO  415;PRODUCTO  416;PRODUCTO  42;PRODUCTO  420;PRODUCTO  422;PRODUCTO  423;PRODUCTO  43;PRODUCTO  436;PRODUCTO  437;PRODUCTO  438;PRODUCTO  44;PRODUCTO  446;PRODUCTO  447;PRODUCTO  448;PRODUCTO  449;PRODUCTO  45;PRODUCTO  46;PRODUCTO  47;PRODUCTO  48;PRODUCTO  49;PRODUCTO  5;PRODUCTO  50;PRODUCTO  51;PRODUCTO  53;PRODUCTO  54;PRODUCTO  55;PRODUCTO  56;PRODUCTO  57;PRODUCTO  58;PRODUCTO  59;PRODUCTO  6;PRODUCTO  60;PRODUCTO  61;PRODUCTO  62;PRODUCTO  63;PRODUCTO  64;PRODUCTO  65;PRODUCTO  66;PRODUCTO  67;PRODUCTO  68;PRODUCTO  69;PRODUCTO  7;PRODUCTO  70;PRODUCTO  71;PRODUCTO  72;PRODUCTO  73;PRODUCTO  74;PRODUCTO  75;PRODUCTO  76;PRODUCTO  77;PRODUCTO  78;PRODUCTO  79;PRODUCTO  8;PRODUCTO  80;PRODUCTO  81;PRODUCTO  82;PRODUCTO  83;PRODUCTO  84;PRODUCTO  85;PRODUCTO  86;PRODUCTO  87;PRODUCTO  88;PRODUCTO  89;PRODUCTO  9;PRODUCTO  90;PRODUCTO  91;PRODUCTO  92;PRODUCTO  93;PRODUCTO  94;PRODUCTO  95;PRODUCTO  96;PRODUCTO  97;PRODUCTO  98;PRODUCTO  99
punto de venta 156;0;155;0;1406;0;10;976;0;3;223;0;324;0;0;1108;0;25;2725;0;41;0;20;0;110;0;0;0;0;0;0;0;0;0;0;421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;727;0;0;0;0;0;0;0;0;0;34;0;0;56;0;0;0;0;0;0;0;432;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;0;0;41;134;0;0;0;0;0;0;40;42;57;51;1518;0;0;0;0;0;0;0;0;0;0;0;403;0;0;0;125;97;241;716;94;0;101;0;0;134;0;156;0;554;485;0;781;87;178;167;0;0;603;0;0;0;0;0;363;24;31;17;2;9;22;13;1;0;2;36;14;35;23;19;22;0;374;699;0;146;1;11;22;27;22;2;0;315;39;0;228;0;45;0;239;0;304;0;0;103;349;0;364;336;0;0;249;522;9;1277;0;7;0;0;516;0;493;0;458;80;471;0;0;3;499;0;635;0;0;0;0;0;588;0;555;411;0;268;0;0;4;0;0;147;76;26;35;25;261;120;129;0;1;0;1;6;596;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;64334;0;0;0;67341;10;5;19;0;0;1187;0;2;33861;0;28;8201;3260;3;0;9657;0;0;0;0;0;0;0;7;0;0;0;0;0;168;20;0;7;27;70;82;236;159;769;0;0;0;0;197;99;55;38;44;31;290;34;93;38;13;40;69;689;87;59;40;32;675;83;128;1947;0;1671
punto de venta 157;0;489;0;524;0;8;403;0;0;249;0;146;0;0;836;0;5;870;0;4;0;12;0;28;0;0;0;0;0;0;0;0;0;0;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;571;0;0;0;0;0;0;0;0;0;20;0;0;23;0;0;0;0;0;5;0;347;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304;0;0;3;240;0;0;0;0;0;0;49;23;44;0;1661;0;0;0;0;0;3;0;3;0;0;0;369;2;0;0;68;67;132;349;31;0;29;0;0;41;0;54;0;405;295;0;590;65;58;79;0;0;671;0;0;0;0;0;352;19;12;13;0;8;16;14;0;0;3;8;7;15;13;14;14;0;120;698;0;31;1;2;7;5;9;1;0;272;36;0;80;0;18;0;157;0;129;0;0;29;122;0;186;143;0;0;94;132;9;1389;0;7;0;0;131;0;180;0;134;25;367;0;0;7;164;0;200;1;0;0;0;0;149;0;279;123;0;121;0;0;2;0;0;106;66;2;12;7;385;58;75;1;0;0;0;0;864;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41427;0;0;0;16284;14;5;17;0;0;581;0;4;14735;0;42;11159;1526;8;0;8023;0;0;30;1;45;21;3;22;0;38;33;0;0;72;1;0;557;23;38;21;111;38;308;14;21;31;48;69;143;9;32;56;18;96;26;13;32;16;31;30;2162;27;37;38;44;224;45;23;693;0;1428
punto de venta 158;0;285;0;1178;0;33;813;0;1;674;0;629;0;0;1267;0;25;2212;0;27;0;0;0;31;0;0;0;0;0;0;0;0;0;0;690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1269;0;0;0;0;0;0;0;0;0;34;0;0;33;0;0;0;0;0;107;0;688;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;0;0;49;286;0;13;0;0;0;0;23;30;32;38;2459;0;1;0;0;0;0;0;0;0;0;0;435;0;0;0;72;59;136;254;34;0;71;0;0;58;0;71;0;782;432;0;890;61;122;132;0;0;929;0;0;0;0;0;666;0;6;42;0;6;28;20;0;0;3;8;7;20;9;8;12;0;43;809;0;5;0;5;2;1;5;0;0;424;1;0;12;0;0;0;25;0;91;0;0;38;35;0;46;33;0;0;43;33;2;1266;0;9;0;9;88;0;59;0;52;22;513;0;0;11;59;0;92;0;0;0;0;0;68;0;144;36;0;45;0;0;7;0;0;111;78;10;2;0;544;100;154;0;0;0;0;64;1452;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;53639;0;0;0;12123;19;17;21;0;0;934;0;4;32992;0;56;9141;1117;0;0;8334;0;6;37;3;169;70;5;24;5;161;413;18;20;228;37;0;2359;63;139;75;513;115;1384;24;49;59;148;427;479;86;61;150;72;530;129;175;269;72;113;144;1495;194;160;80;103;1367;80;115;1663;0;2341
punto de venta 159;0;30;0;167;0;0;124;0;0;70;0;48;0;0;175;0;5;234;0;0;0;11;0;25;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;6;37;0;0;0;0;0;0;18;11;19;24;227;0;0;0;0;0;0;0;5;0;0;0;60;0;0;0;58;51;111;332;6;0;9;0;0;16;0;10;0;68;82;0;96;14;32;37;0;0;120;0;0;0;0;0;52;4;3;1;0;0;1;0;0;0;0;0;0;0;2;0;2;0;76;168;0;9;0;1;10;0;4;0;0;42;22;0;64;0;20;0;73;0;45;0;0;19;41;0;53;83;0;0;55;80;1;223;0;0;0;0;77;0;119;0;74;15;53;0;0;0;106;0;97;0;0;0;0;0;118;0;131;53;0;54;0;0;0;0;0;22;8;61;7;3;59;30;26;0;0;0;0;5;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17274;0;0;0;5201;2;2;4;0;0;212;0;5;6164;0;97;5281;621;0;0;3096;0;3;10;5;25;5;2;6;4;26;40;5;4;30;0;0;0;4;16;9;28;9;151;0;0;0;0;25;10;2;2;5;4;16;8;7;4;1;4;10;180;5;5;5;6;167;23;21;206;0;467
punto de venta 16;0;31;0;148;0;0;79;0;0;14;0;16;0;0;437;0;0;458;0;0;0;6;0;4;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;16;0;0;0;0;0;0;34;9;22;0;158;0;0;0;0;0;0;0;0;0;0;0;50;2;0;0;35;38;71;149;0;0;18;0;0;0;0;7;0;101;67;0;156;14;5;5;0;0;95;0;0;0;0;0;56;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;9;240;0;0;0;0;0;0;0;0;0;92;2;0;5;0;4;0;3;0;10;0;0;0;12;0;11;1;0;0;5;18;0;181;0;0;0;0;12;0;14;0;12;0;56;0;0;0;7;0;26;0;0;0;0;0;21;0;51;8;0;7;0;0;0;0;0;0;0;0;1;0;68;0;2;0;0;0;0;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7607;0;0;0;12474;0;0;0;0;0;177;0;0;3550;0;0;690;643;9;0;875;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;142;0;0;0;0;0;0;0;171;0;293
punto de venta 160;0;111;0;231;0;13;286;0;1;108;0;71;0;0;797;0;9;660;0;16;0;30;0;14;0;0;0;0;0;0;0;0;0;0;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351;0;0;0;0;0;0;0;0;0;49;0;0;49;0;0;0;0;1;52;2;141;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;0;0;19;175;0;0;0;0;0;0;10;26;1;21;1316;0;2;0;0;0;27;0;18;0;6;0;188;39;0;0;88;91;118;431;3;0;8;0;0;27;0;31;0;353;323;0;382;92;205;187;0;0;427;0;0;0;0;0;371;23;27;28;0;24;13;32;0;0;3;18;9;48;22;17;50;0;103;405;0;3;0;8;18;8;13;0;0;276;10;0;60;0;11;0;42;0;96;0;0;55;98;0;117;83;0;0;68;108;2;563;0;12;0;8;129;0;117;0;75;24;257;0;0;16;100;0;130;1;0;0;0;0;137;0;134;78;0;75;0;0;16;0;0;256;207;12;2;0;308;168;237;0;0;0;0;11;411;0;0;0;0;0;0;0;0;1;0;0;3;1;1;0;0;0;4;26541;0;0;0;14032;20;15;27;0;0;526;0;29;14278;0;0;5196;1026;0;0;5060;0;0;20;3;51;20;1;15;1;18;30;2;2;229;14;0;2228;32;43;72;335;196;892;6;7;0;17;397;261;1;66;99;67;266;29;175;78;25;178;94;601;164;139;51;95;1418;110;190;368;0;682
punto de venta 161;0;44;0;274;0;8;133;0;0;80;0;38;0;0;365;0;25;423;0;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;0;0;0;0;0;0;0;0;0;28;0;0;19;0;0;0;0;0;12;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;50;65;0;0;0;0;0;0;0;0;0;0;626;0;0;0;0;0;43;0;31;0;22;0;83;36;0;0;0;0;1;421;13;0;21;0;0;27;0;19;0;101;148;0;182;39;63;56;0;0;197;0;0;0;0;0;136;0;1;25;0;15;28;16;2;0;5;11;3;19;14;7;1;0;113;209;0;29;0;3;5;4;2;0;0;120;6;0;50;0;1;0;89;0;95;0;0;43;101;0;117;162;0;0;83;137;11;294;0;6;0;8;160;0;183;0;152;14;76;0;0;14;171;0;240;0;0;0;1;0;198;0;251;69;0;69;0;0;5;0;0;102;92;7;3;0;105;76;95;0;0;0;0;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27223;0;0;0;3506;21;7;18;0;0;237;0;5;13870;0;8;4837;361;0;0;4235;0;2;12;3;74;90;7;13;9;55;96;4;2;110;0;1;1431;27;0;109;465;175;1448;0;0;0;2;189;149;24;27;63;32;222;24;85;52;20;34;61;394;82;87;34;48;656;66;83;236;0;392
punto de venta 162;0;169;0;705;0;9;426;0;0;249;0;136;0;0;706;0;3;1409;0;5;0;24;0;102;0;0;0;0;0;0;0;0;0;0;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623;0;0;0;0;0;0;0;0;0;25;0;0;42;0;0;0;0;0;0;0;379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;0;0;28;148;0;0;0;0;0;0;25;18;29;0;1447;0;0;1;2;0;1;0;6;0;17;0;314;0;0;0;74;86;133;293;67;0;68;0;0;49;0;74;0;727;285;0;741;79;85;86;0;0;769;0;0;0;0;0;473;24;23;22;0;10;11;9;5;0;2;12;10;30;21;9;106;0;563;584;0;41;3;6;11;12;8;1;0;190;162;0;313;0;182;0;341;0;461;0;0;79;497;0;580;594;0;0;382;646;2;2818;0;0;0;0;696;0;684;0;557;148;395;0;0;1;731;0;713;5;0;0;0;0;806;0;664;612;0;430;0;0;0;0;0;71;39;7;23;11;279;50;67;1;4;0;0;1;1248;0;0;0;0;0;0;0;0;0;0;0;6;6;2;0;1;2;6;35139;0;0;0;35415;11;8;20;0;25;556;0;1;16281;0;12;6260;1100;26;0;7583;0;0;0;0;0;0;0;14;0;0;0;0;0;48;2;0;343;19;41;68;345;111;842;0;0;0;0;53;76;54;34;52;22;180;28;62;69;24;21;31;819;80;55;21;32;221;35;39;988;0;923
punto de venta 163;0;145;0;877;0;28;606;0;4;491;0;256;0;0;1553;0;43;2672;0;51;0;16;0;42;0;0;0;0;0;0;0;0;0;0;413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;614;0;0;0;0;0;0;0;0;0;12;0;0;48;0;0;0;0;0;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;0;0;26;250;0;0;0;0;0;0;41;38;27;0;2685;0;4;0;10;0;0;0;1;0;1;0;250;0;0;0;77;72;111;395;40;0;52;0;0;119;0;78;0;825;323;0;898;68;71;65;0;0;776;0;0;0;0;0;517;15;21;9;0;0;4;3;0;0;2;3;2;2;2;4;12;0;118;703;0;11;4;2;2;5;4;0;0;426;23;0;53;0;9;0;53;0;74;0;0;21;85;0;99;143;0;0;59;150;0;1128;0;0;0;0;153;0;154;0;107;39;409;0;0;0;191;0;193;0;0;0;0;0;180;0;174;110;0;83;0;0;0;0;0;35;21;3;23;10;377;40;47;0;0;0;0;4;1720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;54643;0;0;0;65011;13;6;14;0;0;988;0;38;31962;0;47;7407;2658;41;0;8337;0;0;0;0;0;0;0;18;0;0;0;0;0;82;9;0;2;31;63;23;170;114;803;17;20;24;76;199;319;43;28;70;35;240;49;57;51;20;53;66;1149;79;63;38;27;69;85;67;1311;0;1866
punto de venta 164;0;113;0;671;0;15;329;0;1;253;0;142;0;0;687;0;24;1741;0;10;0;15;0;55;0;0;0;0;0;0;0;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;615;0;0;0;0;0;0;0;0;0;29;0;0;82;0;0;0;0;0;26;0;215;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;0;4;55;195;0;0;0;0;0;0;23;31;20;0;1774;0;0;0;0;0;0;0;1;0;0;0;195;0;0;17;27;37;65;212;18;0;30;0;0;34;0;31;0;589;204;0;572;135;212;145;0;0;539;0;0;0;0;0;390;13;22;35;0;10;14;16;1;0;1;17;9;20;16;12;122;0;536;432;0;45;3;6;9;9;4;2;0;314;95;0;307;0;121;0;375;0;493;0;0;90;494;0;483;460;0;0;446;708;3;679;0;22;0;15;754;0;882;0;598;46;279;0;0;18;838;0;928;3;0;0;3;0;984;0;776;602;0;461;0;0;30;0;0;100;88;2;23;12;246;116;144;1;0;0;0;1;749;0;2;0;1;0;0;0;0;0;2;0;0;0;1;1;1;0;1;47831;0;0;0;41031;15;11;20;0;6;445;0;9;23102;0;40;7109;999;35;0;7357;0;0;0;0;0;0;0;7;0;0;0;0;0;251;26;0;15;58;58;91;405;137;1192;15;62;48;134;439;481;56;74;157;75;519;108;110;119;52;105;124;958;195;136;66;78;625;185;284;978;0;824
punto de venta 165;0;316;0;599;0;0;440;0;0;314;0;142;0;0;1031;0;0;851;0;0;0;27;0;60;0;0;0;0;0;0;0;0;0;0;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;0;0;0;127;0;0;0;0;0;0;27;15;29;29;1798;0;2;3;0;0;6;0;0;0;7;0;89;0;0;0;52;52;148;429;66;0;46;0;0;83;0;112;0;534;273;0;520;19;22;28;0;0;561;0;0;0;0;0;292;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;19;517;0;0;3;0;0;0;0;0;0;240;14;0;22;0;15;0;26;0;22;0;0;0;21;0;29;28;0;0;20;51;0;776;0;0;0;0;37;0;62;0;37;11;258;0;0;0;47;0;48;0;0;0;0;0;44;0;73;21;0;26;0;0;0;0;0;0;0;0;14;11;178;7;2;0;0;0;0;0;692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35780;0;0;0;26532;0;1;2;0;0;378;0;1;15870;0;0;6378;2397;12;0;4451;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;1421;0;0;0;0;0;0;0;780;0;1348
punto de venta 166;0;149;0;500;0;0;206;0;0;138;0;138;0;0;444;0;0;944;0;0;0;22;0;16;0;0;0;0;0;0;0;0;0;0;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;0;0;0;0;0;0;0;0;0;15;0;0;39;0;0;0;0;0;0;0;312;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;92;0;0;0;0;0;0;2;11;21;0;662;0;2;0;0;0;3;0;3;0;1;0;87;4;0;0;28;21;65;221;32;0;19;0;0;20;0;33;0;367;222;0;333;73;80;81;0;0;405;0;0;0;0;0;281;17;19;15;0;0;4;3;0;0;0;5;2;5;4;5;63;0;191;411;0;2;1;3;1;0;1;3;0;122;74;0;121;0;86;0;115;0;205;0;0;1;221;0;245;240;0;0;159;251;0;633;0;0;0;0;216;0;253;0;234;50;170;0;0;0;239;0;249;0;0;0;0;0;239;0;285;220;0;201;0;0;0;0;0;11;10;2;16;12;195;54;54;0;0;0;0;0;548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27785;0;0;0;45783;7;5;8;0;0;264;0;4;13763;0;2;4437;2495;12;0;4175;0;0;0;0;0;0;0;12;0;0;0;0;0;10;1;0;154;4;24;17;87;49;322;16;26;20;52;84;89;44;17;25;12;81;30;10;40;5;24;12;757;40;18;11;11;22;6;4;540;0;562
punto de venta 167;0;8;0;721;0;70;1046;0;1;128;0;372;0;0;827;0;1;2301;0;184;0;41;0;53;0;0;0;0;0;0;0;0;0;0;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;482;0;0;0;0;0;0;0;0;0;131;0;0;279;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;0;130;0;0;0;0;32;51;68;0;4245;0;14;10;9;0;1;0;4;0;4;0;549;2;0;0;41;29;75;486;85;0;64;0;0;66;0;56;0;369;599;0;566;490;742;533;0;0;359;0;0;0;0;0;355;41;68;11;0;4;3;1;9;0;0;20;11;21;5;17;75;0;112;515;0;88;0;6;5;5;8;0;0;535;17;0;115;0;18;0;88;0;185;0;0;36;298;0;265;74;0;0;160;589;10;8;0;12;0;0;440;0;447;0;413;55;365;0;0;5;342;0;589;0;0;0;3;0;320;0;669;222;0;32;0;0;0;0;0;88;61;53;70;91;248;200;149;0;0;0;0;0;1843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17056;0;0;0;11679;0;0;0;0;0;1625;0;0;18552;0;1538;4118;1981;1;0;7139;0;0;0;0;0;0;0;15;0;0;0;0;0;185;33;0;10;51;30;4;464;21;1177;0;0;0;0;3;114;46;111;85;55;299;77;58;10;102;10;68;661;65;71;52;39;3975;32;484;1168;0;1593
punto de venta 168;0;0;0;280;0;1;68;0;0;98;0;53;0;0;198;0;3;924;0;6;0;24;0;10;0;0;0;0;0;0;0;0;0;0;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;18;0;0;17;0;0;0;0;2;33;0;97;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;27;74;0;1;0;0;0;9;9;36;0;372;0;0;0;0;0;11;0;6;0;3;0;150;28;0;58;25;44;57;361;20;0;20;0;0;24;0;18;0;169;109;0;276;18;20;30;0;0;163;0;0;0;0;0;126;11;9;23;1;4;20;7;0;0;2;14;5;36;31;32;53;0;529;467;0;109;0;9;4;3;5;0;0;137;38;0;111;0;46;0;206;0;355;0;0;13;522;0;350;314;0;0;60;606;0;43;0;4;0;4;520;0;742;0;393;42;123;0;0;11;458;0;873;1;0;0;0;0;534;0;1033;446;0;382;0;0;10;0;0;151;106;16;1;0;83;9;26;0;0;0;0;0;650;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9162;0;0;0;25766;0;0;0;0;0;1225;0;1;12006;0;40;1735;3219;14;0;6845;0;0;0;0;0;0;0;8;0;0;0;0;0;88;0;1;5;10;7;114;387;80;543;0;60;0;80;90;57;21;24;131;8;142;28;16;21;66;16;36;206;18;68;18;32;1909;22;45;228;0;504
punto de venta 169;0;14;0;1346;0;17;558;0;0;301;0;222;0;0;614;0;1;4015;0;50;0;152;0;64;0;0;0;0;0;0;0;0;0;0;641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;0;0;0;0;0;0;0;0;0;42;0;0;39;0;0;0;0;0;64;0;312;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;118;133;0;0;0;0;0;45;47;45;0;1559;0;16;0;12;0;18;0;13;0;8;0;351;31;0;146;60;71;109;635;41;0;47;0;0;37;0;39;0;608;402;0;1017;63;52;91;0;5;642;0;0;0;0;0;447;51;56;52;9;9;55;17;1;0;6;37;12;55;35;57;53;0;729;1335;0;237;0;4;25;19;31;5;0;456;28;0;272;0;28;0;472;0;440;0;0;59;735;0;611;612;0;0;172;859;18;278;0;19;0;0;749;0;1146;0;484;74;396;0;0;37;778;0;1320;3;0;0;1;0;670;0;1587;518;0;556;0;0;25;0;0;304;220;44;5;2;421;49;80;1;0;0;0;1;1862;0;0;0;2;0;0;0;0;3;0;0;0;0;0;1;1;1;16;23999;0;0;0;19403;0;0;0;0;0;2201;0;6;35921;0;76;5018;2469;7;0;15012;0;0;0;0;0;0;0;15;0;0;0;0;0;257;7;0;195;17;43;135;683;193;1432;14;90;26;118;338;257;29;79;209;47;455;51;67;55;32;83;138;766;160;114;72;85;2140;92;114;1044;0;2919
